oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
686103400034440,164831979,2459402.8234485914,59402.3197917,17.770813,0.0299120955,0,zg,298.002545,29.8714592,1.30299997,0.0939999968,20210707319792,686,0x3,0x4,21.2800007,26.4819088,0.0168430507,-0.109014466,5.40474548e-06,30,1.023,1
686103400034440,165035885,2459404.8625610708,59404.3588542,17.743351,0.0296316519,0,zg,298.0025483,29.871455600000001,1.36199999,0.023,20210709358727,686,0x3,0x4,21.2900009,26.3823071,0.01753789,-0.0938121751,5.92929746e-06,30,1,1
686103400034440,165236430,2459406.8680575672,59406.3643056,17.6972218,0.0291749742,32768,zg,298.00255140000002,29.871465000000001,1.07700002,0.0839999989,20210711364259,686,0x3,0x4,20.9099998,26.0049801,0.045867689,-0.0796298012,4.09253335e-05,30,1.00300002,1
686103400034440,165436219,2459408.8659919444,59408.362199100004,17.626297,0.028506605,0,zg,298.00253270000002,29.8714613,0.321999997,-0.00499999989,20210713362188,686,0x3,0x4,21.2900009,26.1287251,0.0180115364,-0.059303388,6.12234817e-06,30,1.005,1
686103400034440,165634467,2459410.8485052655,59410.3446759,17.6683559,0.0288981088,0,zg,298.0025119,29.871468100000001,1.91400003,0.148000002,20210715344549,686,0x3,0x4,21.3400002,26.244976,0.0199774466,-0.0719268695,7.53988388e-06,30,1.00100005,1
686103400034440,165834109,2459412.8449615389,59412.341099500001,17.7361774,0.0295594577,0,zg,298.00253450000002,29.8714619,1.32599998,-0.00400000019,20210717340972,686,0x3,0x4,20.9500008,25.9771004,0.0187548921,-0.0719187334,6.62388993e-06,30,1.00100005,1
686103400034440,166143116,2459415.9350733845,59415.431169000003,17.7527695,0.0297271032,0,zg,298.00253309999999,29.871471199999998,1.25,0.0320000015,20210720431157,686,0x3,0x4,21.1399994,26.3797703,0.0189252943,-0.101734906,6.73295108e-06,30,1.176,1
686103400034440,166431848,2459418.8224187796,59418.318483800002,17.687809,0.0290839523,32768,zg,298.00249819999999,29.871449399999999,0.513999999,0.0209999997,20210723318391,686,0x3,0x4,19.2900009,25.9465218,0.0437185653,-0.0818476602,3.7018759e-05,30,1,1
686103400034440,167026863,2459424.7726044157,59424.268634300002,17.7603378,0.0298043452,0,zg,298.00256230000002,29.871467500000001,1.66199994,0.0850000009,20210729268623,686,0x3,0x4,21.1700001,26.478384,0.0184352826,-0.107876353,6.52857307e-06,30,1.01400006,1
686103400034440,167329841,2459427.8023878788,59427.2984144,17.6759682,0.0289704725,0,zg,298.00254480000001,29.871455099999999,0.648999989,-0.0299999993,20210801298356,686,0x3,0x4,21.3999996,26.3946342,0.0180838108,-0.067488566,6.21858135e-06,30,1.00100005,1
686103400034440,167533354,2459429.8375118822,59429.333541699998,17.7034607,0.0292356983,0,zg,298.00254059999997,29.871465300000001,1.477,0.050999999,20210803333542,686,0x3,0x4,21.4400005,26.47826,0.0182202011,-0.0987071246,6.39132259e-06,30,1.03100002,1
686103400034440,168026829,2459434.7722422793,59434.2682986,17.788105,0.0300920382,0,zg,298.00256619999999,29.871453599999999,2.01200008,0.173999995,20210808268264,686,0x3,0x4,21.3600006,26.5152607,0.0193547476,-0.127363086,7.0991905e-06,30,1,1
686103400034440,168534725,2459439.8511459483,59439.347256900001,17.6863022,0.0290694479,0,zg,298.00252269999999,29.8714707,0.870999992,0.0520000011,20210813347245,686,0x3,0x4,20.9500008,26.2320557,0.0232680012,-0.0859135762,1.02481054e-05,30,1.11600006,1
686103400034440,168830383,2459442.8076756746,59442.303830999997,17.6990566,0.0291927997,0,zg,298.00250629999999,29.871465700000002,1.21200001,-0.0260000005,20210816303831,686,0x3,0x4,20.9899998,26.3598003,0.0183899105,-0.0978102013,6.35381002e-06,30,1.03900003,1
686103400034440,169032641,2459444.8302210323,59444.326412000002,17.6529217,0.0287528243,0,zg,298.00251100000003,29.871467599999999,1.13,0.0270000007,20210818326412,686,0x3,0x4,20.1399994,26.2054729,0.0262613837,-0.0891085342,1.36909057e-05,30,1.09599996,1
686103400034440,169420415,2459448.7078840733,59448.2041551,17.7365952,0.0295636579,0,zg,298.00253759999998,29.871461700000001,0.61500001,0.0209999997,20210822204144,686,0x3,0x4,20.0200005,26.3945141,0.021289438,-0.0960100964,8.80835887e-06,30,1.01300001,1
686103400034440,169626313,2459450.7668168521,59450.263136599999,17.7059555,0.0292600729,0,zg,298.00253179999999,29.871445699999999,0.529999971,-0.0419999994,20210824263137,686,0x3,0x4,19.9699993,26.1617489,0.0228810683,-0.0710297376,9.87295607e-06,30,1.01600003,1
686103400034440,169830622,2459452.8098545927,59452.3062269,17.7441578,0.029639801,0,zg,298.00251109999999,29.8714777,1.04900002,0.100000001,20210826306215,686,0x3,0x4,20.75,26.4892292,0.0205729995,-0.108651631,8.26375799e-06,30,1.10099995,1
686103400034440,170021517,2459454.7187485015,59454.215173600001,17.7311535,0.0295091644,0,zg,298.00254439999998,29.871458700000002,1.33200002,0.150000006,20210828215150,686,0x3,0x4,21.2900009,26.5030766,0.0182221942,-0.103766009,6.20425772e-06,30,1,1
686103400034440,170426831,2459458.7717611995,59458.268310200001,17.717823,0.0293767229,0,zg,298.00254419999999,29.871471199999998,0.878000021,0.00200000009,20210901268299,686,0x3,0x4,21.3199997,26.3787041,0.0187856108,-0.0780335516,6.85133728e-06,30,1.05299997,1
686103400034440,170628549,2459460.7888811976,59460.285497700002,17.7182961,0.0293814,0,zg,298.00252790000002,29.8714662,1.46700001,0.0769999996,20210903285498,686,0x3,0x4,21.4300003,26.4832573,0.017149698,-0.0971136168,5.68846053e-06,30,1.10300004,1
686103400034440,170828872,2459462.7920396221,59462.288726899998,17.6724815,0.028937269,0,zg,298.00251919999999,29.871465000000001,1.30400002,0.0890000015,20210905288715,686,0x3,0x4,21.2900009,26.4712219,0.0178350061,-0.0868611932,6.02599903e-06,30,1.12800002,1
686103400034440,171024376,2459464.7470017485,59464.243761600002,17.6824532,0.02903248,0,zg,298.00253140000001,29.8714622,1.70700002,0.0939999968,20210907243762,686,0x3,0x4,21.4899998,26.4621525,0.0201163441,-0.0830282122,7.69272083e-06,30,1.03900003,1
686103400034440,171232100,2459466.8241661359,59466.321006899998,17.7509804,0.0297089126,0,zg,298.00252549999999,29.8714616,1.09000003,0.0450000018,20210909320995,686,0x3,0x4,21.1499996,26.3759708,0.017854711,-0.0941998959,6.01767442e-06,30,1.31099999,1
686103400034440,171419599,2459468.699078497,59468.195995399998,17.6880817,0.0290865824,0,zg,298.0025397,29.8714561,1.14499998,0.075000003,20210911195972,686,0x3,0x4,21.3899994,26.4637871,0.0193165895,-0.0823195577,7.08442485e-06,30,1.00300002,1
686103400034440,171624739,2459470.7503921166,59470.247395799997,17.7811508,0.0300193597,0,zg,298.00253070000002,29.871478799999998,1.44000006,0.0850000009,20210913247384,686,0x3,0x4,21.2199993,26.5883331,0.0255051274,-0.118876763,1.24620574e-05,30,1.07700002,1
686103400034440,171927956,2459473.7824219936,59473.279560199997,17.7531452,0.0297309272,0,zg,298.00255229999999,29.871455900000001,1.52600002,0.0930000022,20210916279560,686,0x3,0x4,20.6100006,26.4381771,0.0200105552,-0.105963022,7.80016944e-06,30,1.20299995,1
686103400034440,172224087,2459476.7436031559,59476.240879600002,17.6904716,0.0291096196,0,zg,298.00253290000001,29.8714668,0.860000014,-0.0579999983,20210919240880,686,0x3,0x4,19.9400005,26.446188,0.0225848816,-0.0958503187,9.79963988e-06,30,1.10099995,1
686103400034440,172429916,2459478.801790271,59478.299166700002,17.7295609,0.029493263,0,zg,298.00249989999998,29.871473999999999,0.162,0.0299999993,20210921299167,686,0x3,0x4,19.8199997,26.3474922,0.0243060365,-0.0705547035,1.13131118e-05,30,1.37800002,1
686103400034440,173018767,2459484.6899950346,59484.187673599998,17.7037849,0.0292388629,0,zg,298.00251120000001,29.871456200000001,0.674000025,0.0109999999,20210927187674,686,0x3,0x4,21.4300003,26.4506283,0.0203885995,-0.0836690664,7.82555526e-06,30,1.03699994,1
686103400034440,173319420,2459487.6963598803,59487.194201400001,17.6735001,0.0289469641,0,zg,298.00252999999998,29.871466099999999,1.24600005,0.00400000019,20210930194201,686,0x3,0x4,20.9300003,26.3632107,0.0200728998,-0.0745096058,7.68625341e-06,30,1.06299996,1
686103400034440,173520581,2459489.7078566444,59489.205810200001,17.7062874,0.0292633269,0,zg,298.00252810000001,29.871459699999999,0.55400002,0.0189999994,20211002205799,686,0x3,0x4,21.2399998,26.4022026,0.0178907719,-0.0797931924,6.06854837e-06,30,1.102,1
686103400034440,173725731,2459491.7592446296,59491.257314800001,17.6720829,0.0289334841,0,zg,298.00251980000002,29.871455900000001,0.907000005,0.0270000007,20211004257315,686,0x3,0x4,20.8400002,26.1607819,0.0189865269,-0.0655395165,6.94343544e-06,30,1.33800006,1
686103400034440,174814113,2459502.6424126443,59502.1411343,17.662075,0.028838763,0,zg,298.0025339,29.8714564,0.625999987,-0.0209999997,20211015141134,686,0x3,0x4,20.2999992,26.450758,0.0219473764,-0.0822570696,9.1606571e-06,30,1.04100001,1
686103400034440,175019374,2459504.6949004144,59504.193749999999,17.6594505,0.0288140532,0,zg,298.00251029999998,29.8714592,0.601000011,-0.0160000008,20211017193750,686,0x3,0x4,20.4099998,26.4061337,0.0187769048,-0.0632134154,6.78018796e-06,30,1.19799995,1
686103400034440,175620390,2459510.7046700059,59510.203900499997,17.7017345,0.0292188637,0,zg,298.00251900000001,29.8714437,0.948000014,0.0299999993,20211023203889,686,0x3,0x4,20.2299995,26.3786888,0.019901054,-0.0943736732,7.56746886e-06,30,1.329,1
686103400034440,175818254,2459512.6831888068,59512.182546299999,17.6814194,0.0290225744,0,zg,298.0025369,29.871457299999999,0.824000001,0.0560000017,20211025182546,686,0x3,0x4,20.9500008,26.4464512,0.016787624,-0.0787313357,5.55100632e-06,30,1.245,1
686103400034440,176316351,2459517.6638390906,59517.163518499998,17.7154922,0.0293537248,0,zg,298.0025311,29.871458799999999,1.45099998,0.0979999974,20211030163519,686,0x3,0x4,21.3099995,26.4733849,0.0200753249,-0.0856173187,7.76285287e-06,30,1.22000003,2
686103400034440,176814243,2459522.642428196,59522.142430599997,17.699234,0.0291945264,0,zg,298.00253520000001,29.871462900000001,0.898999989,-0.063000001,20211104142431,686,0x3,0x4,21.2800007,26.4640884,0.0169189442,-0.0796650648,5.38795439e-06,30,1.18900001,1
686103400034440,176915268,2459523.6526173232,59523.152685200002,17.7000275,0.0292022396,0,zg,298.00252769999997,29.871470200000001,0.616999984,0.023,20211105152674,686,0x3,0x4,21.1900005,26.4708443,0.0198175423,-0.0865636095,7.41957365e-06,30,1.24600005,2
686103400034440,177012247,2459524.6223462727,59524.122476899996,17.6576405,0.0287970491,0,zg,298.00252840000002,29.871457199999998,0.737999976,0.0350000001,20211106122477,686,0x3,0x4,21.3600006,26.5122967,0.0194136072,-0.0833232924,6.9859725e-06,30,1.13800001,1
686103400034440,177112091,2459525.62071924,59525.120914400002,17.6607094,0.0288258996,0,zg,298.00249769999999,29.871469600000001,1.50199997,0.125,20211107120914,686,0x3,0x4,21.4899998,26.4843922,0.0190250482,-0.0768550858,6.82548762e-06,30,1.14199996,2
686103400034440,177219682,2459526.6965640662,59526.196828699998,17.6446075,0.0286753457,0,zg,298.00249639999998,29.8714698,1.11399996,0.0390000008,20211108196782,686,0x3,0x4,21.0400009,26.3802185,0.0185207166,-0.0742100477,6.62927732e-06,30,1.61500001,1
686103400034440,177315496,2459527.6546390294,59527.154965299997,17.656744,0.0287886374,0,zg,298.00252210000002,29.871458100000002,1.36099994,0.0700000003,20211109154954,686,0x3,0x4,21,26.4514122,0.0165644791,-0.0908738226,5.20475305e-06,30,1.31400001,2
686103400034440,177719582,2459531.6952371644,59531.1958218,17.6757126,0.0289680399,0,zg,298.0024555,29.8714595,0.605000019,-0.00899999961,20211113195810,686,0x3,0x4,19.5,26.3264313,0.0317180306,-0.0621086434,1.88593949e-05,30,1.75699997,1
686103400034440,178311562,2459537.6146692992,59537.115624999999,17.6983929,0.0291863438,32768,zg,298.00251700000001,29.8714385,0.816999972,-0.0460000001,20211119115625,686,0x3,0x4,18.8999996,25.5522442,0.0433210731,-0.0823182166,3.90113055e-05,30,1.25100005,1
686103400034440,178916333,2459543.6620108904,59543.163333299999,17.6660709,0.028876489,0,zg,298.00245819999998,29.871441900000001,0.81099999,0.151999995,20211125163333,686,0x3,0x4,19.5799999,26.276844,0.0370750204,-0.0569975898,2.62949507e-05,30,1.76100004,1
686103400034440,188649410,2459640.991158946,59640.494108799998,17.569067,0.0279957,0,zg,298.00255550000003,29.871440199999999,0.717000008,-0.0430000015,20220302494097,686,0x3,0x4,20.5900002,26.2141914,0.020457333,-0.032485228,7.83899213e-06,30,2.17000008,1
686103400034440,191649525,2459670.9937024149,59670.495254599999,17.7634163,0.0298359152,0,zg,298.00254000000001,29.871465499999999,1.51800001,0.0850000009,20220401495243,686,0x3,0x4,21.3500004,26.4526176,0.0171455257,-0.101233549,5.60064154e-06,30,1.28600001,1
686103400034440,191947565,2459673.9742786787,59673.475659700001,17.7138634,0.02933768,0,zg,298.00260250000002,29.8714811,0.717999995,0.0130000003,20220404475648,686,0x3,0x4,20.2399998,26.2408142,0.025918806,-0.0809234753,1.30724511e-05,30,1.35099995,1
686103400034440,192449076,2459678.989679886,59678.490763900001,17.8022537,0.0302412435,32768,zg,298.00259240000003,29.871457500000002,1.352,0.0489999987,20220409490741,686,0x3,0x4,20.9599991,26.5005016,0.0199068207,-0.140217662,7.60582316e-06,30,1.204,1
686103400034440,192841278,2459682.9119441081,59682.412789399998,17.7950115,0.0301646516,0,zg,298.00259720000003,29.8714625,0.486000001,-0.0149999997,20220413412789,686,0x3,0x4,19.7700005,26.3104172,0.0229350142,-0.10673508,1.02234708e-05,30,1.67200005,1
686103400034440,193239366,2459686.8930707015,59686.393668999997,17.5572262,0.0278930366,0,zg,298.00255320000002,29.8714963,0.76700002,0.225999996,20220417393657,686,0x3,0x4,18.4500008,26.1104336,0.0500609688,-0.0580998175,7.32817352e-05,30,1.76900005,1
686103400034440,193546862,2459689.9682177659,59689.468622699998,17.6513901,0.0287385061,0,zg,298.0025918,29.8714938,0.523999989,0.0329999998,20220420468611,686,0x3,0x4,19.5400009,26.3859692,0.0294658355,-0.0790624544,1.68151328e-05,30,1.17299998,1
686103400034440,194044653,2459694.946450612,59694.4465394,17.6821175,0.0290292576,0,zg,298.00258239999999,29.871485,1.12199998,-0.00100000005,20220425446528,686,0x3,0x4,20.0900002,26.2528725,0.0280884802,-0.0778948143,1.50355145e-05,30,1.20599997,1
686103400034440,194243449,2459696.9345288598,59696.434490699998,17.7246017,0.0294438861,0,zg,298.00255609999999,29.871473200000001,0.755999982,0.00300000003,20220427434479,686,0x3,0x4,20.8099995,26.4215126,0.0205233488,-0.101217926,8.06822845e-06,30,1.23500001,1
686103400034440,194445311,2459698.9532806613,59698.453113399999,17.8208885,0.0304404926,0,zg,298.00251580000003,29.871497300000001,0.833999991,0.0209999997,20220429453102,686,0x3,0x4,20.8899994,26.4143276,0.0195222795,-0.133223593,7.32715989e-06,30,1.14199996,1
686103400034440,194740761,2459701.9079718343,59701.407615700002,17.8434181,0.0306856055,32768,zg,298.00258609999997,29.871475799999999,1.32599998,0.0299999993,20220502407604,686,0x3,0x4,20.8400002,26.4208832,0.0244215149,-0.155333951,1.17514446e-05,30,1.30200005,1
686103400034440,194745053,2459701.9508913094,59701.450532399998,17.7968369,0.0301839076,0,zg,298.00256209999998,29.871468,1.78900003,0.0500000007,20220502450532,686,0x3,0x4,21.25,26.4140911,0.017719157,-0.125226915,6.02512e-06,30,1.12399995,1
686103400034440,195742601,2459711.9270087997,59711.426018500002,17.7084846,0.0292848404,0,zg,298.00251980000002,29.871473900000002,1.12899995,0.00300000003,20220512426007,686,0x3,0x4,20.0100002,26.419508,0.0243471041,-0.100912981,1.11246709e-05,30,1.11600006,1
686103400034440,195946336,2459713.9644850325,59713.463368099998,17.6966629,0.0291695446,0,zg,298.00254469999999,29.871446299999999,1.50100005,0.0710000023,20220514463356,686,0x3,0x4,20.6599998,26.4194298,0.017781198,-0.0794134364,6.02896262e-06,30,1.02900004,1
686103400034440,196940568,2459723.9073990295,59723.405682899996,17.7731972,0.0299367495,0,zg,298.00252130000001,29.8714814,1.07500005,0.050999999,20220524405683,686,0x3,0x4,20.9500008,26.442318,0.0193045344,-0.114987515,7.20257913e-06,30,1.08399999,1
686103400034440,197144777,2459725.949612238,59725.4477778,17.761673,0.0298180263,0,zg,298.0025488,29.871463899999998,1.66900003,0.100000001,20220526447766,686,0x3,0x4,21.4899998,26.5067196,0.0193243194,-0.104505949,7.17156945e-06,30,1.01100004,1
686103400034440,197342547,2459727.9274216252,59727.4254745,17.7878227,0.0300890729,0,zg,298.00254740000003,29.871455399999999,1.171,0.0500000007,20220528425463,686,0x3,0x4,21.0100002,26.3399925,0.018858945,-0.121729001,6.67724589e-06,30,1.028,1
686103400034440,197738642,2459731.8885903456,59731.386423600001,17.7382278,0.0295800474,0,zg,298.0025584,29.871461199999999,1.477,0.00200000009,20220601386343,686,0x3,0x4,21.0599995,26.4851532,0.0183713511,-0.109506264,6.35678543e-06,30,1.07799995,1
686103400034440,197932048,2459733.8227568641,59733.320486099998,17.7742004,0.0299471319,0,zg,298.00255220000003,29.871451,2.30500007,0.0149999997,20220603320475,686,0x3,0x4,21.0599995,26.4503059,0.0190301407,-0.11835812,6.87479815e-06,30,1.301,1
686103400034440,198145127,2459735.9536559591,59735.4512731,17.8736172,0.0310215596,32768,zg,298.00265450000001,29.871454400000001,1.36899996,0.00499999989,20220605451262,686,0x3,0x4,20.9799995,26.4761467,0.0228592306,-0.184945077,9.89470664e-06,30,1,1
686103400034440,198441659,2459738.9191311901,59738.416597199997,17.8112831,0.0303373933,0,zg,298.00261610000001,29.8714467,1.30799997,0.0829999968,20220608416597,686,0x3,0x4,21.2000008,26.4775524,0.0197556801,-0.122343533,7.28741043e-06,30,1.00800002,1
686103400034440,198639870,2459740.901335441,59740.398703699997,17.7023468,0.0292248372,0,zg,298.00253579999998,29.871452099999999,0.768000007,0.0140000004,20220610398542,686,0x3,0x4,21.2399998,26.4411221,0.0163052715,-0.0754826516,4.97767132e-06,30,1.01800001,1
686103400034440,199043356,2459744.936386975,59744.433564799998,17.7310543,0.0295081753,0,zg,298.00253650000002,29.871450400000001,0.80400002,0.0199999996,20220614433449,686,0x3,0x4,19.7399998,26.5159645,0.0234523322,-0.130223811,1.04650489e-05,30,1.00100005,1
686103400034440,199438968,2459748.8926846343,59748.389687499999,17.7731819,0.0299365893,0,zg,298.0025316,29.871486300000001,1.47899997,-0.0109999999,20220618389676,686,0x3,0x4,20.3099995,26.5292511,0.0199329704,-0.128448904,7.57316002e-06,30,1.00800002,1
686103400034440,199632721,2459750.8302889359,59750.3272106,17.8298588,0.0305375326,0,zg,298.00252890000002,29.8714695,0.884000003,0.0179999992,20220620327211,686,0x3,0x4,20.4899998,26.4922047,0.0264085233,-0.134359866,1.33487611e-05,30,1.09500003,1
686103400034440,199832166,2459752.8248254471,59752.321666700002,17.7934036,0.0301477052,0,zg,298.0025723,29.871447400000001,1.73599994,0.074000001,20220622321667,686,0x3,0x4,21.1599998,26.4275875,0.0200292319,-0.128274009,7.77785772e-06,30,1.09500003,1
686103400034440,200139747,2459755.9007530999,59755.397476899998,17.6999092,0.0292010903,0,zg,298.00251329999998,29.871465100000002,1.22500002,-0.0140000004,20220625397280,686,0x3,0x4,21.3999996,26.4896564,0.0160450079,-0.0760183409,4.88474734e-06,30,1,1
686103400034440,200332166,2459757.8250121586,59757.321666700002,17.6797447,0.0290065408,0,zg,298.00253989999999,29.871448099999999,1.30299997,0.0820000023,20220627321667,686,0x3,0x4,21.4200001,26.4444447,0.0164217111,-0.0794342086,5.17472063e-06,30,1.06400001,1
686103400034440,200336454,2459757.8678955766,59757.364548600002,17.6960869,0.0291639622,0,zg,298.00254969999997,29.8714662,0.805000007,0.0920000002,20220627364537,686,0x3,0x4,21.5100002,26.4448586,0.0177078266,-0.0765641481,5.85848693e-06,30,1.00800002,1
686103400034440,200542370,2459759.9271210474,59759.423703699998,17.650013,0.0287256557,0,zg,298.00252999999998,29.8714616,0.597000003,-0.0219999999,20220629423692,686,0x3,0x4,21.4699993,26.4365978,0.0159107447,-0.0738621131,4.78979791e-06,30,1.023,1
686103400034440,200938891,2459763.8924538372,59763.388912000002,17.6965981,0.0291689225,0,zg,298.00252890000002,29.871451,1.19200003,0.0240000002,20220703388900,686,0x3,0x4,21.3799992,26.5073452,0.0159380715,-0.0907487497,4.79736127e-06,30,1.00399995,1
686103400034440,201139540,2459765.8990042503,59765.395405099996,17.7484093,0.0296828188,0,zg,298.00249980000001,29.8714716,1.75199997,0.0810000002,20220705395394,686,0x3,0x4,21.4200001,26.5274029,0.0176117048,-0.0959439054,5.83133669e-06,30,1.01199996,1
686103400034440,201436633,2459768.8700078451,59768.366330999997,17.7124329,0.0293236021,0,zg,298.00254319999999,29.871459099999999,0.379999995,0.0500000007,20220708366331,686,0x3,0x4,21.5100002,26.4832535,0.0167181809,-0.078618139,5.31312753e-06,30,1.00100005,1
686103400034440,201442288,2459768.9265601262,59768.422881899998,17.7776051,0.0299824532,0,zg,298.00255340000001,29.871447499999999,1.30900002,0.142000005,20220708422882,686,0x3,0x4,21.4799995,26.4957542,0.0175285153,-0.0946548581,5.82189614e-06,30,1.05999994,1
686103400034440,201638266,2459770.8863866194,59770.382662000004,17.6817665,0.0290258974,0,zg,298.00252410000002,29.871453299999999,0.718999982,0.0130000003,20220710382662,686,0x3,0x4,21.2700005,26.4754143,0.0166894719,-0.0814175084,5.29136287e-06,30,1.01199996,1
686103400034440,201643075,2459770.9344779905,59770.430752300002,17.7164536,0.0293632112,0,zg,298.0025584,29.871460200000001,1.41199994,0.109999999,20220710430752,686,0x3,0x4,21.2800007,26.5072899,0.0179789811,-0.110524349,6.1289943e-06,30,1.08899999,1
686103400034440,202727944,2459781.7833559699,59781.279444400003,17.7488537,0.0296873264,0,zg,298.002546,29.8714461,0.936999977,0.0480000004,20220721279433,686,0x3,0x4,21.3299999,26.430912,0.0177806728,-0.0869917944,5.83190558e-06,30,1.02699995,1
686103400034440,202734862,2459781.8525350667,59781.348622700003,17.816021,0.0303881448,0,zg,298.00255989999999,29.8714625,0.954999983,0.0260000005,20220721348588,686,0x3,0x4,20.8700008,26.3703003,0.0204428248,-0.122746848,7.82463576e-06,30,1.00899994,1
686103400034440,202929472,2459783.7986548361,59783.2947222,17.7317505,0.0295151304,0,zg,298.00254109999997,29.871453800000001,0.851999998,0.0179999992,20220723294630,686,0x3,0x4,21.4699993,26.4846554,0.0169896614,-0.0887028798,5.33741559e-06,30,1.00699997,1
686103400034440,203135194,2459785.8558940822,59785.351944399998,17.7386818,0.0295846127,0,zg,298.00253120000002,29.871447199999999,2.01900005,0.0850000009,20220725351771,686,0x3,0x4,21.3500004,26.416626,0.0175104272,-0.0931494758,5.94617268e-06,30,1.02199996,1
686103400034440,203337090,2459787.8748648036,59787.370902800001,17.7452545,0.0296508856,0,zg,298.00251420000001,29.871458499999999,2.81900001,0.127000004,20220727370891,686,0x3,0x4,21.3500004,26.4642105,0.0198436584,-0.118449949,7.44679892e-06,30,1.05999994,1
686103400034440,203536231,2459789.8662846806,59789.362314799997,17.8667145,0.0309440196,32768,zg,298.00260479999997,29.871430199999999,1.96800005,0.0500000007,20220729362303,686,0x3,0x4,21.0900002,26.4112396,0.0216917489,-0.141725153,8.87045462e-06,30,1.05400002,1
686103400034440,203928215,2459793.7861256925,59793.282152799999,17.6823273,0.0290312693,0,zg,298.0025273,29.871464899999999,0.368000001,0.0309999995,20220802282118,686,0x3,0x4,21.4699993,26.45401,0.0190425552,-0.071637921,6.76826949e-06,30,1.00100005,1
686103400034440,204130958,2459795.8135512415,59795.309583299997,17.7436447,0.0296346135,0,zg,298.00255770000001,29.8714583,2.92700005,0.289000005,20220804309572,686,0x3,0x4,21.4400005,26.5035229,0.0219459198,-0.11499162,8.79427353e-06,30,1.00899994,1
686103400034440,204431884,2459798.8227950414,59798.318842599998,17.6988564,0.0291908514,0,zg,298.0025134,29.871464,0.675000012,-0.0199999996,20220807318843,686,0x3,0x4,21.1399994,26.4505882,0.0164401215,-0.0858122259,5.2204532e-06,30,1.02499998,1
686103400034440,204831023,2459802.8141484736,59802.3102315,17.8118896,0.030343879,0,zg,298.00253720000001,29.8714336,1.18599999,0.123000003,20220811310231,686,0x3,0x4,20.2900009,26.5091496,0.0213716831,-0.114651725,8.81499182e-06,30,1.028,1
686103400034440,205129208,2459805.7959627709,59805.292083300003,17.7786903,0.0299937427,0,zg,298.0025377,29.871453200000001,1.22300005,0.137999997,20220814292060,686,0x3,0x4,20.5,26.4628048,0.0200392567,-0.106280409,7.63629214e-06,30,1.01699996,1
686103400034440,205325592,2459807.7597755697,59807.255925899997,17.7125626,0.0293248817,0,zg,298.00254769999998,29.871458700000002,2.16899991,0.135000005,20220816255903,686,0x3,0x4,21.0300007,26.4653549,0.0177726131,-0.0890351683,6.04424258e-06,30,1,1
686103400034440,205533033,2459809.8341493835,59809.330335600003,17.6773148,0.0289833229,0,zg,298.00255010000001,29.871459900000001,1.63100004,0.074000001,20220818330312,686,0x3,0x4,20.9099998,26.395998,0.017188577,-0.0991547927,5.67022516e-06,30,1.10500002,1
686103400034440,205928848,2459813.7922167955,59813.288483800003,17.7676678,0.0298796389,0,zg,298.00251489999999,29.8714586,0.423999995,0.0289999992,20220822288484,686,0x3,0x4,21.0400009,26.4597588,0.0217938256,-0.1183578,9.29499129e-06,30,1.03999996,1
686103400034440,206124357,2459815.7472635703,59815.243576399997,17.6851768,0.0290586296,0,zg,298.00254030000002,29.871472600000001,0.980000019,0.0680000037,20220824243553,686,0x3,0x4,21.2600002,26.4278488,0.0178530719,-0.0958501101,6.06531694e-06,30,1.00300002,1
686103400034440,206517666,2459819.68025001,59819.176666699997,17.670681,0.0289201681,0,zg,298.00254640000003,29.871457500000002,1.27600002,-0.0329999998,20220828176667,686,0x3,0x4,21.4500008,26.4622517,0.016125245,-0.070779182,4.90973935e-06,30,1.02499998,1
686103400034440,206931671,2459823.8201705511,59823.316713,17.7598724,0.0297995862,0,zg,298.00251070000002,29.871458400000002,0.864000022,0.0209999997,20220901316713,686,0x3,0x4,21.1000004,26.431921,0.0197291095,-0.102163941,7.47523927e-06,30,1.18499994,1
686103400034440,207129151,2459825.7949080481,59825.291516199999,17.7213898,0.0294120125,0,zg,298.00252740000002,29.8714516,1.05900002,0.0450000018,20220903291516,686,0x3,0x4,21.2000008,26.4392643,0.018087564,-0.0958546698,6.31249668e-06,30,1.11800003,1
686103400034440,207328491,2459827.7882408546,59827.284918999998,17.7150421,0.0293492917,0,zg,298.00252799999998,29.8714586,0.717999995,-0.0240000002,20220905284919,686,0x3,0x4,20.7700005,26.3738842,0.0178187136,-0.0863422081,6.20608489e-06,30,1.11500001,1
686103400034440,208315592,2459837.6588498605,59837.155925899999,17.6863461,0.0290698726,0,zg,298.00255470000002,29.871461799999999,0.897000015,0.0839999989,20220915155880,686,0x3,0x4,21.3700008,26.4598465,0.0174560789,-0.0852148682,5.71706869e-06,30,1.00300002,1
686103400034440,208623748,2459840.7402716563,59840.237488400002,17.6718922,0.028931668,0,zg,298.00252169999999,29.871460500000001,1.40499997,-0.0240000002,20220918237454,686,0x3,0x4,21.6000004,26.5024738,0.0172668677,-0.0784006193,5.54290182e-06,30,1.08399999,1
